Price,Adj Close,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,,
2007-10-05 00:00:00+00:00,32.764312744140625,56.5875129699707,61.59376525878906,46.77188491821289,50.51251220703125,855215656
2007-10-08 00:00:00+00:00,31.087026596069336,53.69063949584961,58.50001525878906,53.3531379699707,58.50001525878906,126671715
2007-10-09 00:00:00+00:00,33.2039909362793,57.34688949584961,57.8531379699707,50.8218879699707,53.7187614440918,116725709
2007-10-10 00:00:00+00:00,33.513404846191406,57.881263732910156,59.06251525878906,57.37501525878906,58.8375129699707,67931378
2007-10-11 00:00:00+00:00,37.25883483886719,64.35001373291016,67.50001525878906,57.37501525878906,67.50001525878906,106320954
2007-10-12 00:00:00+00:00,37.01456832885742,63.928138732910156,66.31876373291016,62.43751525878906,63.00001525878906,99410791
2007-10-15 00:00:00+00:00,37.50309371948242,64.77188873291016,65.64376831054688,64.20938873291016,65.25001525878906,41814972
2007-10-16 00:00:00+00:00,41.32993698120117,71.38126373291016,72.50627136230469,64.40626525878906,64.85626220703125,138614496
2007-10-17 00:00:00+00:00,44.55427551269531,76.95001983642578,78.75001525878906,59.6812629699707,64.12501525878906,204876259
2007-10-18 00:00:00+00:00,42.99095153808594,74.25001525878906,84.06564331054688,71.07189178466797,78.18751525878906,146617799
2007-10-19 00:00:00+00:00,42.84440612792969,73.99689483642578,77.00627136230469,70.31251525878906,72.56251525878906,110266491
2007-10-22 00:00:00+00:00,42.274452209472656,73.01251983642578,75.29064178466797,70.59376525878906,72.50627136230469,72253405
2007-10-23 00:00:00+00:00,45.28708267211914,78.21564483642578,78.91876983642578,74.81251525878906,74.81251525878906,74594921
2007-10-24 00:00:00+00:00,44.58684539794922,77.00627136230469,80.7187728881836,76.13439178466797,79.87501525878906,63055170
2007-10-25 00:00:00+00:00,44.48914337158203,76.83751678466797,78.63751983642578,67.86563873291016,74.39064025878906,34522489
2007-10-26 00:00:00+00:00,45.8244514465332,79.14376831054688,80.40939331054688,76.07814025878906,78.18751525878906,62370025
2007-10-29 00:00:00+00:00,46.75265884399414,80.74689483642578,82.6875228881836,80.04376983642578,80.4375228881836,43657697
2007-10-30 00:00:00+00:00,47.79487991333008,82.5468978881836,84.76876831054688,79.42501831054688,81.8437728881836,79921711
2007-10-31 00:00:00+00:00,48.78822708129883,84.26251983642578,86.1187744140625,82.6875228881836,82.9687728881836,44655368
2007-11-01 00:00:00+00:00,47.697166442871094,82.37814331054688,86.99064636230469,81.7031478881836,86.3437728881836,50632492
2007-11-02 00:00:00+00:00,48.56024169921875,83.86876678466797,84.3750228881836,78.75001525878906,79.39689636230469,32001693
2007-11-05 00:00:00+00:00,49.55358123779297,85.58439636230469,87.4687728881836,83.30626678466797,83.8125228881836,38833135
2007-11-06 00:00:00+00:00,50.20497131347656,86.70939636230469,92.19377136230469,85.52814483642578,87.07501983642578,81880281
2007-11-07 00:00:00+00:00,49.47217559814453,85.44377136230469,89.55001831054688,83.5312728881836,88.3125228881836,33593141
2007-11-08 00:00:00+00:00,48.62537384033203,83.98126983642578,86.2593994140625,82.1250228881836,83.2500228881836,27990521
2007-11-12 00:00:00+00:00,49.79785919189453,86.00627136230469,87.5250244140625,79.22814178466797,81.45001983642578,35153735
2007-11-13 00:00:00+00:00,50.986629486083984,88.05939483642578,89.83126831054688,84.68439483642578,87.4687728881836,43830531
2007-11-14 00:00:00+00:00,50.3189697265625,86.9062728881836,90.8437728881836,86.45626831054688,89.60626983642578,36738579
2007-11-15 00:00:00+00:00,51.16575241088867,88.3687744140625,89.9156494140625,86.70939636230469,88.53752136230469,29242252
2007-11-16 00:00:00+00:00,50.80750274658203,87.7500228881836,89.74689483642578,86.73751831054688,87.97502136230469,18895294
2007-11-19 00:00:00+00:00,52.64763259887695,90.92814636230469,94.2187728881836,89.0718994140625,89.74689483642578,40716718
2007-11-20 00:00:00+00:00,51.83342361450195,89.52189636230469,93.0937728881836,88.42501831054688,90.5625228881836,26342171
2007-11-21 00:00:00+00:00,47.79487991333008,82.5468978881836,90.59064483642578,80.55001831054688,90.0562744140625,26814499
2007-11-22 00:00:00+00:00,46.150142669677734,79.70626831054688,84.9937744140625,76.24689483642578,81.67501831054688,34096185
2007-11-23 00:00:00+00:00,49.21162414550781,84.9937744140625,85.5000228881836,80.21251678466797,84.9375228881836,27664090
2007-11-26 00:00:00+00:00,49.60245132446289,85.66876983642578,88.14376831054688,84.9937744140625,88.14376831054688,20159123
2007-11-27 00:00:00+00:00,48.38111877441406,83.55939483642578,87.13127136230469,82.6875228881836,87.13127136230469,20573198
2007-11-28 00:00:00+00:00,47.66460418701172,82.32189178466797,85.7812728881836,81.75939178466797,85.38751983642578,16435311
2007-11-29 00:00:00+00:00,46.37813949584961,80.10002136230469,84.82501983642578,79.05939483642578,84.3750228881836,25530967
2007-11-30 00:00:00+00:00,48.16940689086914,83.19377136230469,83.70001983642578,80.4375228881836,81.5625228881836,18437721
2007-12-03 00:00:00+00:00,48.85335159301758,84.3750228881836,85.4156494140625,83.55939483642578,84.20626831054688,16851227
2007-12-04 00:00:00+00:00,48.21826171875,83.27814483642578,85.6406478881836,82.65939331054688,84.9375228881836,14008727
2007-12-05 00:00:00+00:00,50.13983154296875,86.59689331054688,86.9062728881836,83.2500228881836,83.41876983642578,27725290
2007-12-06 00:00:00+00:00,49.21162414550781,84.9937744140625,89.80314636230469,83.89689636230469,88.48126983642578,24104710
2007-12-07 00:00:00+00:00,48.99991989135742,84.62814331054688,86.73751831054688,83.1093978881836,85.52814483642578,11742386
2007-12-10 00:00:00+00:00,49.04878616333008,84.7125244140625,85.75314331054688,83.61564636230469,85.44377136230469,8330010
2007-12-11 00:00:00+00:00,48.820796966552734,84.31877136230469,85.95001983642578,83.89689636230469,85.47189331054688,11685950
2007-12-12 00:00:00+00:00,48.78822708129883,84.26251983642578,85.02189636230469,82.6875228881836,83.2500228881836,16342131
2007-12-13 00:00:00+00:00,47.974002838134766,82.85626983642578,85.5000228881836,82.5468978881836,84.3750228881836,14620172
2007-12-14 00:00:00+00:00,47.50177001953125,82.04064178466797,83.33439636230469,81.61876678466797,82.57501983642578,10991851
2007-12-17 00:00:00+00:00,44.63568878173828,77.09064483642578,82.9687728881836,75.93751525878906,82.51876831054688,19355678
2007-12-18 00:00:00+00:00,44.44025421142578,76.75314331054688,79.31251525878906,74.36251831054688,76.21876525878906,21607783
2007-12-19 00:00:00+00:00,43.62604522705078,75.34689331054688,79.90314483642578,74.70001983642578,79.22814178466797,19526912
2007-12-20 00:00:00+00:00,43.18636703491211,74.58751678466797,76.95001983642578,74.25001525878906,76.33126831054688,17105204
2007-12-24 00:00:00+00:00,44.50542068481445,76.86564636230469,78.07501983642578,75.09376525878906,75.71251678466797,16711519
2007-12-26 00:00:00+00:00,45.85702896118164,79.20001983642578,80.1562728881836,77.28752136230469,77.28752136230469,20930094
2007-12-27 00:00:00+00:00,46.18271255493164,79.76251983642578,81.95626831054688,79.08751678466797,80.83126831054688,44565277
2007-12-28 00:00:00+00:00,46.54097366333008,80.38127136230469,80.7187728881836,78.75001525878906,79.59376525878906,18354518
2007-12-31 00:00:00+00:00,46.8829345703125,80.97189331054688,81.45001983642578,79.98751831054688,81.0000228881836,11982308
2008-01-01 00:00:00+00:00,47.74602508544922,82.46251678466797,83.22189331054688,80.63439178466797,81.39376831054688,16687746
2008-01-02 00:00:00+00:00,47.4854736328125,82.01251983642578,83.08126831054688,80.80314636230469,82.46251678466797,13437280
2008-01-03 00:00:00+00:00,49.43959045410156,85.38751983642578,85.72502136230469,80.52189636230469,81.50627136230469,31815218
2008-01-04 00:00:00+00:00,49.17905044555664,84.9375228881836,87.7500228881836,84.3750228881836,86.6250228881836,28011310
2008-01-07 00:00:00+00:00,48.77194595336914,84.2343978881836,86.17501831054688,83.33439636230469,84.40314483642578,15858063
2008-01-08 00:00:00+00:00,47.11091613769531,81.36564636230469,85.5000228881836,80.38127136230469,84.31877136230469,13282666
2008-01-09 00:00:00+00:00,46.361839294433594,80.07189178466797,81.81564331054688,79.87501525878906,81.45001983642578,13113527
2008-01-10 00:00:00+00:00,45.25448989868164,78.15939331054688,82.6875228881836,77.62501525878906,80.4375228881836,18023003
2008-01-11 00:00:00+00:00,45.938446044921875,79.34064483642578,80.10002136230469,76.21876525878906,79.22814178466797,11629440
2008-01-14 00:00:00+00:00,46.6386833190918,80.55001831054688,81.39376831054688,78.21564483642578,79.48126983642578,10264240
2008-01-15 00:00:00+00:00,45.221923828125,78.10314178466797,82.18126678466797,77.45626831054688,81.8437728881836,11558334
2008-01-16 00:00:00+00:00,44.29372024536133,76.50001525878906,78.18751525878906,74.55939483642578,77.54064178466797,14834065
2008-01-17 00:00:00+00:00,45.48247146606445,78.55314636230469,80.2968978881836,75.15001678466797,76.78126525878906,16169395
2008-01-18 00:00:00+00:00,43.36549377441406,74.89689636230469,77.99064636230469,74.25001525878906,77.90626525878906,13254156
2008-01-21 00:00:00+00:00,35.98863983154297,62.15626525878906,74.25001525878906,54.1406364440918,74.25001525878906,33202389
2008-01-22 00:00:00+00:00,32.37348556518555,55.912513732910156,59.06251525878906,44.409385681152344,56.0250129699707,58755707
2008-01-23 00:00:00+00:00,35.98863983154297,62.15626525878906,64.54689025878906,56.81251525878906,56.81251525878906,28425991
2008-01-24 00:00:00+00:00,36.0700569152832,62.29689025878906,66.71251678466797,59.34376525878906,65.50314331054688,29911930
2008-01-25 00:00:00+00:00,37.92649841308594,65.50314331054688,65.81251525878906,62.85939025878906,65.25001525878906,12550722
2008-01-28 00:00:00+00:00,38.33361053466797,66.20626831054688,66.71251678466797,59.34376525878906,64.60314178466797,13601109
2008-01-29 00:00:00+00:00,37.698516845703125,65.10939025878906,67.33126831054688,64.12501525878906,66.37501525878906,7679877
2008-01-30 00:00:00+00:00,35.61409378051758,61.50939178466797,65.53126525878906,60.693763732910156,65.25001525878906,9016102
2008-01-31 00:00:00+00:00,33.28542709350586,57.48751449584961,62.325016021728516,56.81251525878906,62.15626525878906,41538563
2008-02-01 00:00:00+00:00,34.441619873046875,59.48439025878906,59.90626525878906,57.93751525878906,58.47188949584961,9089201
2008-02-04 00:00:00+00:00,36.21662521362305,62.55001449584961,63.28126525878906,60.60939025878906,60.60939025878906,12009385
2008-02-05 00:00:00+00:00,37.34025192260742,64.49063873291016,65.33438873291016,61.31251525878906,62.662513732910156,14593303
2008-02-06 00:00:00+00:00,37.01456832885742,63.928138732910156,64.68751525878906,60.356266021728516,62.71876525878906,12429218
2008-02-07 00:00:00+00:00,35.27213668823242,60.918766021728516,65.22189331054688,60.52501678466797,63.05626678466797,11300078
2008-02-08 00:00:00+00:00,34.360191345214844,59.34376525878906,61.818763732910156,58.24688720703125,61.31251525878906,13514197
2008-02-11 00:00:00+00:00,31.933813095092773,55.15313720703125,60.18751525878906,54.5625114440918,60.18751525878906,15133331
2008-02-12 00:00:00+00:00,31.36385726928711,54.16876220703125,57.178138732910156,53.7187614440918,56.81251525878906,10237627
2008-02-13 00:00:00+00:00,30.907894134521484,53.381263732910156,55.8281364440918,52.28438949584961,55.1250114440918,10395753
2008-02-14 00:00:00+00:00,33.611114501953125,58.05001449584961,58.64064025878906,54.5625114440918,54.5625114440918,12514003
2008-02-15 00:00:00+00:00,34.571895599365234,59.709388732910156,60.18751525878906,56.27813720703125,57.82501220703125,12080990
2008-02-18 00:00:00+00:00,34.37648010253906,59.37188720703125,61.059391021728516,58.865638732910156,61.059391021728516,6977153
2008-02-19 00:00:00+00:00,34.00193405151367,58.725013732910156,60.58126449584961,58.2750129699707,60.44063949584961,7226542
2008-02-20 00:00:00+00:00,33.155147552490234,57.26251220703125,58.19063949584961,56.615638732910156,58.162513732910156,5604999
2008-02-21 00:00:00+00:00,33.38312911987305,57.65626525878906,58.64064025878906,56.95314025878906,58.19063949584961,3874365
2008-02-22 00:00:00+00:00,32.959739685058594,56.92501449584961,57.2906379699707,55.15313720703125,55.7437629699707,2691220
2008-02-25 00:00:00+00:00,33.236568450927734,57.40313720703125,58.10626220703125,56.0250129699707,57.600013732910156,6270186
2008-02-26 00:00:00+00:00,33.36684036254883,57.62813949584961,58.443763732910156,57.34688949584961,57.93751525878906,7139423
2008-02-27 00:00:00+00:00,35.32098388671875,61.00313949584961,64.01251220703125,58.47188949584961,58.47188949584961,43223132
2008-02-28 00:00:00+00:00,36.3143310546875,62.71876525878906,63.19689178466797,60.75001525878906,61.59376525878906,35763847
2008-02-29 00:00:00+00:00,35.79322052001953,61.818763732910156,63.56251525878906,60.80626678466797,62.325016021728516,16477462
2008-03-03 00:00:00+00:00,34.2950553894043,59.23126220703125,61.200016021728516,58.5562629699707,59.1187629699707,10049153
2008-03-04 00:00:00+00:00,33.41569519042969,57.7125129699707,59.850013732910156,56.25001525878906,59.62501525878906,11485198
2008-03-05 00:00:00+00:00,34.03450012207031,58.78126525878906,59.06251525878906,56.3062629699707,57.9937629699707,8581053
2008-03-07 00:00:00+00:00,32.29206085205078,55.771888732910156,57.93751525878906,53.4375114440918,57.93751525878906,14251925
2008-03-10 00:00:00+00:00,32.177494049072266,55.29376220703125,55.6875114440918,52.115638732910156,55.57501220703125,11713659
2008-03-11 00:00:00+00:00,34.828948974609375,59.850013732910156,60.412513732910156,53.55001449584961,54.8437614440918,19665129
2008-03-12 00:00:00+00:00,33.94513702392578,58.33126449584961,61.87501525878906,57.76876449584961,61.481266021728516,12262350
2008-03-13 00:00:00+00:00,29.280548095703125,50.315635681152344,57.37501525878906,48.9375114440918,56.81251525878906,47000084
2008-03-14 00:00:00+00:00,31.293684005737305,53.7750129699707,54.0000114440918,50.6812629699707,51.721885681152344,35798540
2008-03-17 00:00:00+00:00,30.066160202026367,51.6656379699707,52.76251220703125,50.568763732910156,52.76251220703125,19211273
2008-03-18 00:00:00+00:00,30.328035354614258,52.115638732910156,53.12813949584961,50.737510681152344,51.581260681152344,12632937
2008-03-19 00:00:00+00:00,30.508068084716797,52.42501449584961,58.38751220703125,52.0875129699707,54.5625114440918,16449023
2008-03-24 00:00:00+00:00,30.80268096923828,52.9312629699707,54.39376449584961,51.77813720703125,54.39376449584961,11636914
2008-03-25 00:00:00+00:00,31.964740753173828,54.928138732910156,55.2656364440918,53.32501220703125,54.30938720703125,13232423
2008-03-26 00:00:00+00:00,31.76832389831543,54.59063720703125,55.912513732910156,54.0000114440918,54.5625114440918,11448313
2008-03-27 00:00:00+00:00,32.34117126464844,55.57501220703125,56.10939025878906,53.7750129699707,53.7750129699707,17425122
2008-03-28 00:00:00+00:00,32.40663528442383,55.6875114440918,56.10939025878906,54.225013732910156,55.8281364440918,11599511
2008-03-31 00:00:00+00:00,32.177494049072266,55.29376220703125,55.94063949584961,54.5625114440918,55.6875114440918,9914705
2008-04-01 00:00:00+00:00,32.24296951293945,55.4062614440918,56.193763732910156,54.7031364440918,55.6875114440918,6034588
2008-04-02 00:00:00+00:00,32.7667121887207,56.3062629699707,57.93751525878906,55.6875114440918,55.6875114440918,6087024
2008-04-03 00:00:00+00:00,32.50484085083008,55.85626220703125,56.70001220703125,55.4062614440918,56.4468879699707,3883474
2008-04-04 00:00:00+00:00,32.34117126464844,55.57501220703125,56.22188949584961,54.506263732910156,56.22188949584961,5906537
2008-04-07 00:00:00+00:00,32.21023941040039,55.350013732910156,55.912513732910156,54.7031364440918,55.65938949584961,4088729
2008-04-08 00:00:00+00:00,31.391887664794922,53.943763732910156,55.37813949584961,53.55001449584961,55.2656364440918,5753811
2008-04-09 00:00:00+00:00,31.473722457885742,54.084388732910156,54.5625114440918,53.46563720703125,54.11251449584961,3776374
2008-04-10 00:00:00+00:00,32.095680236816406,55.15313720703125,55.5468864440918,53.803138732910156,54.0000114440918,7075297
2008-04-11 00:00:00+00:00,32.24296951293945,55.4062614440918,55.9687614440918,54.8437614440918,55.6875114440918,4012660
2008-04-15 00:00:00+00:00,32.733985900878906,56.25001525878906,56.53126525878906,54.11251449584961,55.068763732910156,6362785
2008-04-16 00:00:00+00:00,32.29206085205078,55.490638732910156,57.20626449584961,55.2656364440918,56.81251525878906,4725794
2008-04-17 00:00:00+00:00,33.53596878051758,57.62813949584961,58.95001220703125,55.71563720703125,56.334388732910156,14831167
2008-04-21 00:00:00+00:00,34.07605743408203,58.5562629699707,59.568763732910156,57.93751525878906,58.50001525878906,7639361
2008-04-22 00:00:00+00:00,34.632545471191406,59.51251220703125,60.18751525878906,57.93751525878906,58.50001525878906,8814769
2008-04-23 00:00:00+00:00,34.665287017822266,59.568763732910156,60.271888732910156,58.78126525878906,59.62501525878906,5265604
2008-04-24 00:00:00+00:00,33.43775177001953,57.459388732910156,60.30001449584961,56.95314025878906,60.18751525878906,8801780
2008-04-25 00:00:00+00:00,33.71600341796875,57.93751525878906,58.75313949584961,57.1500129699707,58.50001525878906,4095990
